flow_key_id,flow_group
1308-4308_linear,Pure_Linear
1309-4309_linear,Pure_Linear
1310-4310_linear,Pure_Linear
1311-4311_linear,Pure_Linear
1312-4312_linear,Pure_Linear
1313-4313_linear,Pure_Linear
1314-4314_linear,Pure_Linear
1315-4315_linear,Pure_Linear
1316-4316_linear,Pure_Linear
1317-4317_linear,Pure_Linear
1318-4318_linear,Pure_Linear
1319-4319_linear,Pure_Linear
1320-4320_linear,Pure_Linear
1321-4321_linear,Pure_Linear
1322-4322_linear,Pure_Linear
1323-4323_linear,Pure_Linear
1324-4324_linear,Pure_Linear
1325-4325_linear,Pure_Linear
1326-4326_linear,Pure_Linear
1327-4327_linear,Pure_Linear
1328-4328_linear,Pure_Linear
1329-4329_linear,Pure_Linear
1330-4330_linear,Pure_Linear
1331-4331_linear,Pure_Linear
1332-4332_linear,Pure_Linear
1333-4333_linear,Pure_Linear
1334-4334_linear,Pure_Linear
5001-5002_sinus,Pure_Sinus
5002-5003_sinus,Pure_Sinus
5003-5004_sinus,Pure_Sinus
5004-5005_sinus,Pure_Sinus
5005-5006_sinus,Pure_Sinus
5006-5007_sinus,Pure_Sinus
5007-5008_sinus,Pure_Sinus
5008-5009_sinus,Pure_Sinus
5009-5010_sinus,Pure_Sinus
5010-5011_sinus,Pure_Sinus
5011-5012_sinus,Pure_Sinus
5012-5013_sinus,Pure_Sinus
5013-5014_sinus,Pure_Sinus
5014-5015_sinus,Pure_Sinus
5015-5016_sinus,Pure_Sinus
5016-5017_sinus,Pure_Sinus
5017-5018_sinus,Pure_Sinus
5018-5019_sinus,Pure_Sinus
5019-5020_sinus,Pure_Sinus
5020-5021_sinus,Pure_Sinus
5021-5022_sinus,Pure_Sinus
5022-5023_sinus,Pure_Sinus
5023-5024_sinus,Pure_Sinus
5024-5025_sinus,Pure_Sinus
5025-5026_sinus,Pure_Sinus
5026-5027_sinus,Pure_Sinus
5027-5028_sinus,Pure_Sinus
5028-5029_sinus,Pure_Sinus
5029-5030_sinus,Pure_Sinus
5030-5031_sinus,Pure_Sinus
5031-5032_sinus,Pure_Sinus
5032-5033_sinus,Pure_Sinus
5033-5034_sinus,Pure_Sinus
5034-5035_sinus,Pure_Sinus
5035-5036_sinus,Pure_Sinus
5036-5037_sinus,Pure_Sinus
5037-5038_sinus,Pure_Sinus
5038-5039_sinus,Pure_Sinus
5039-5040_sinus,Pure_Sinus
5040-5041_sinus,Pure_Sinus
5041-5042_sinus,Pure_Sinus
5042-5043_sinus,Pure_Sinus
5043-5044_sinus,Pure_Sinus
5044-5045_sinus,Pure_Sinus
5045-5046_sinus,Pure_Sinus
5046-5047_sinus,Pure_Sinus
5047-5048_sinus,Pure_Sinus
5048-5049_sinus,Pure_Sinus
5049-5050_sinus,Pure_Sinus
5050-5051_sinus,Pure_Sinus
5051-5052_sinus,Pure_Sinus
5052-5053_sinus,Pure_Sinus
5053-5054_sinus,Pure_Sinus
5054-5055_sinus,Pure_Sinus
5055-5056_sinus,Pure_Sinus
5056-5057_sinus,Pure_Sinus
5057-5058_sinus,Pure_Sinus
5058-5059_sinus,Pure_Sinus
5059-5060_sinus,Pure_Sinus
5060-5061_sinus,Pure_Sinus
5061-5062_sinus,Pure_Sinus
5062-5063_sinus,Pure_Sinus
5063-5064_sinus,Pure_Sinus
5064-5065_sinus,Pure_Sinus
5065-5066_sinus,Pure_Sinus
5066-5067_sinus,Pure_Sinus
5067-5068_sinus,Pure_Sinus
5068-5069_sinus,Pure_Sinus
5069-5070_sinus,Pure_Sinus
5070-5071_sinus,Pure_Sinus
5071-5072_sinus,Pure_Sinus
5072-5073_sinus,Pure_Sinus
5073-5074_sinus,Pure_Sinus
5074-5075_sinus,Pure_Sinus
5075-5076_sinus,Pure_Sinus
5076-5077_sinus,Pure_Sinus
5077-5078_sinus,Pure_Sinus
5078-5079_sinus,Pure_Sinus
5079-5080_sinus,Pure_Sinus
5080-5081_sinus,Pure_Sinus
5081-5082_sinus,Pure_Sinus
5082-5083_sinus,Pure_Sinus
5083-5084_sinus,Pure_Sinus
5084-5085_sinus,Pure_Sinus
5085-5086_sinus,Pure_Sinus
5086-5087_sinus,Pure_Sinus
5087-5088_sinus,Pure_Sinus
5088-5089_sinus,Pure_Sinus
5089-5090_sinus,Pure_Sinus
5090-5091_sinus,Pure_Sinus
5091-5092_sinus,Pure_Sinus
5092-5093_sinus,Pure_Sinus
5093-5094_sinus,Pure_Sinus
5094-5095_sinus,Pure_Sinus
5095-5096_sinus,Pure_Sinus
5096-5097_sinus,Pure_Sinus
5097-5098_sinus,Pure_Sinus
5098-5099_sinus,Pure_Sinus
5099-5100_sinus,Pure_Sinus
5100-5101_sinus,Pure_Sinus
5101-5102_sinus,Pure_Sinus
5102-5103_sinus,Pure_Sinus
5103-5104_sinus,Pure_Sinus
5104-5105_sinus,Pure_Sinus
5105-5106_sinus,Pure_Sinus
5106-5107_sinus,Pure_Sinus
5107-5108_sinus,Pure_Sinus
5108-5109_sinus,Pure_Sinus
5109-5110_sinus,Pure_Sinus
5110-5111_sinus,Pure_Sinus
5111-5112_sinus,Pure_Sinus
5112-5113_sinus,Pure_Sinus
5113-5114_sinus,Pure_Sinus
5114-5115_sinus,Pure_Sinus
5115-5116_sinus,Pure_Sinus
5116-5117_sinus,Pure_Sinus
5117-5118_sinus,Pure_Sinus
5118-5119_sinus,Pure_Sinus
5119-5120_sinus,Pure_Sinus
5120-5121_sinus,Pure_Sinus
5121-5122_sinus,Pure_Sinus
5122-5123_sinus,Pure_Sinus
5123-5124_sinus,Pure_Sinus
5124-5125_sinus,Pure_Sinus
5125-5126_sinus,Pure_Sinus
5126-5127_sinus,Pure_Sinus
5127-5128_sinus,Pure_Sinus
5128-5129_sinus,Pure_Sinus
5129-5130_sinus,Pure_Sinus
5130-5131_sinus,Pure_Sinus
5131-5132_sinus,Pure_Sinus
5132-5133_sinus,Pure_Sinus
5133-5134_sinus,Pure_Sinus
5134-5135_sinus,Pure_Sinus
5135-5136_sinus,Pure_Sinus
5136-5137_sinus,Pure_Sinus
5137-5138_sinus,Pure_Sinus
5138-5139_sinus,Pure_Sinus
5139-5140_sinus,Pure_Sinus
5140-5141_sinus,Pure_Sinus
5141-5142_sinus,Pure_Sinus
5142-5143_sinus,Pure_Sinus
5143-5144_sinus,Pure_Sinus
5144-5145_sinus,Pure_Sinus
5145-5146_sinus,Pure_Sinus
5146-5147_sinus,Pure_Sinus
5147-5148_sinus,Pure_Sinus
5148-5149_sinus,Pure_Sinus
5149-5150_sinus,Pure_Sinus
5150-5151_sinus,Pure_Sinus
5151-5152_sinus,Pure_Sinus
5152-5153_sinus,Pure_Sinus
5153-5154_sinus,Pure_Sinus
5154-5155_sinus,Pure_Sinus
5155-5156_sinus,Pure_Sinus
5156-5157_sinus,Pure_Sinus
5157-5158_sinus,Pure_Sinus
5158-5159_sinus,Pure_Sinus
5159-5160_sinus,Pure_Sinus
5160-5161_sinus,Pure_Sinus
5161-5162_sinus,Pure_Sinus
5162-5163_sinus,Pure_Sinus
5163-5164_sinus,Pure_Sinus
5164-5165_sinus,Pure_Sinus
5165-5166_sinus,Pure_Sinus
5166-5167_sinus,Pure_Sinus
5167-5168_sinus,Pure_Sinus
5168-5169_sinus,Pure_Sinus
5169-5170_sinus,Pure_Sinus
5170-5171_sinus,Pure_Sinus
5171-5172_sinus,Pure_Sinus
5172-5173_sinus,Pure_Sinus
5173-5174_sinus,Pure_Sinus
5174-5175_sinus,Pure_Sinus
5175-5176_sinus,Pure_Sinus
5176-5177_sinus,Pure_Sinus
5177-5178_sinus,Pure_Sinus
5178-5179_sinus,Pure_Sinus
5179-5180_sinus,Pure_Sinus
5180-5181_sinus,Pure_Sinus
5181-5182_sinus,Pure_Sinus
5182-5183_sinus,Pure_Sinus
5183-5184_sinus,Pure_Sinus
5184-5185_sinus,Pure_Sinus
5185-5186_sinus,Pure_Sinus
5186-5187_sinus,Pure_Sinus
5187-5188_sinus,Pure_Sinus
5188-5189_sinus,Pure_Sinus
5189-5190_sinus,Pure_Sinus
5190-5191_sinus,Pure_Sinus
5191-5192_sinus,Pure_Sinus
5192-5193_sinus,Pure_Sinus
5193-5194_sinus,Pure_Sinus
5194-5195_sinus,Pure_Sinus
5195-5196_sinus,Pure_Sinus
5196-5197_sinus,Pure_Sinus
5197-5198_sinus,Pure_Sinus
5198-5199_sinus,Pure_Sinus
5199-5200_sinus,Pure_Sinus
5200-5201_sinus,Pure_Sinus
5201-5202_sinus,Pure_Sinus
5202-5203_sinus,Pure_Sinus
5203-5204_sinus,Pure_Sinus
5204-5205_sinus,Pure_Sinus
5205-5206_sinus,Pure_Sinus
5206-5207_sinus,Pure_Sinus
5207-5208_sinus,Pure_Sinus
5208-5209_sinus,Pure_Sinus
5209-5210_sinus,Pure_Sinus
5210-5211_sinus,Pure_Sinus
5211-5212_sinus,Pure_Sinus
5212-5213_sinus,Pure_Sinus
5213-5214_sinus,Pure_Sinus
5214-5215_sinus,Pure_Sinus
5215-5216_sinus,Pure_Sinus
5216-5217_sinus,Pure_Sinus
5217-5218_sinus,Pure_Sinus
5218-5219_sinus,Pure_Sinus
5219-5220_sinus,Pure_Sinus
5220-5221_sinus,Pure_Sinus
5221-5222_sinus,Pure_Sinus
5222-5223_sinus,Pure_Sinus
5223-5224_sinus,Pure_Sinus
5224-5225_sinus,Pure_Sinus
5225-5226_sinus,Pure_Sinus
5226-5227_sinus,Pure_Sinus
5227-5228_sinus,Pure_Sinus
5228-5229_sinus,Pure_Sinus
5229-5230_sinus,Pure_Sinus
5230-5231_sinus,Pure_Sinus
5231-5232_sinus,Pure_Sinus
5232-5233_sinus,Pure_Sinus
5233-5234_sinus,Pure_Sinus
5234-5235_sinus,Pure_Sinus
5235-5236_sinus,Pure_Sinus
5236-5237_sinus,Pure_Sinus
5237-5238_sinus,Pure_Sinus
5238-5239_sinus,Pure_Sinus
5239-5240_sinus,Pure_Sinus
5240-5241_sinus,Pure_Sinus
5241-5242_sinus,Pure_Sinus
5242-5243_sinus,Pure_Sinus
5243-5244_sinus,Pure_Sinus
5244-5245_sinus,Pure_Sinus
5245-5246_sinus,Pure_Sinus
5246-5247_sinus,Pure_Sinus
5247-5248_sinus,Pure_Sinus
5248-5249_sinus,Pure_Sinus
5249-5250_sinus,Pure_Sinus
5250-5251_sinus,Pure_Sinus
5251-5252_sinus,Pure_Sinus
5252-5253_sinus,Pure_Sinus
5253-5254_sinus,Pure_Sinus
5254-5255_sinus,Pure_Sinus
5255-5256_sinus,Pure_Sinus
5256-5257_sinus,Pure_Sinus
5257-5258_sinus,Pure_Sinus
5258-5259_sinus,Pure_Sinus
5259-5260_sinus,Pure_Sinus
5260-5261_sinus,Pure_Sinus
5261-5262_sinus,Pure_Sinus
5262-5263_sinus,Pure_Sinus
5263-5264_sinus,Pure_Sinus
5264-5265_sinus,Pure_Sinus
5265-5266_sinus,Pure_Sinus
5266-5267_sinus,Pure_Sinus
5267-5268_sinus,Pure_Sinus
5268-5269_sinus,Pure_Sinus
5269-5270_sinus,Pure_Sinus
5270-5271_sinus,Pure_Sinus
5271-5272_sinus,Pure_Sinus
5272-5273_sinus,Pure_Sinus
5273-5274_sinus,Pure_Sinus
5274-5275_sinus,Pure_Sinus
5275-5276_sinus,Pure_Sinus
5276-5277_sinus,Pure_Sinus
5277-5278_sinus,Pure_Sinus
5278-5279_sinus,Pure_Sinus
5279-5280_sinus,Pure_Sinus
5280-5281_sinus,Pure_Sinus
5281-5282_sinus,Pure_Sinus
5282-5283_sinus,Pure_Sinus
5283-5284_sinus,Pure_Sinus
5284-5285_sinus,Pure_Sinus
5285-5286_sinus,Pure_Sinus
5286-5287_sinus,Pure_Sinus
5287-5288_sinus,Pure_Sinus
5288-5289_sinus,Pure_Sinus
5289-5290_sinus,Pure_Sinus
5290-5291_sinus,Pure_Sinus
5291-5292_sinus,Pure_Sinus
5292-5293_sinus,Pure_Sinus
5293-5294_sinus,Pure_Sinus
5294-5295_sinus,Pure_Sinus
5295-5296_sinus,Pure_Sinus
5296-5297_sinus,Pure_Sinus
5297-5298_sinus,Pure_Sinus
5298-5299_sinus,Pure_Sinus
5299-5300_sinus,Pure_Sinus
5300-5301_sinus,Pure_Sinus
5301-5302_sinus,Pure_Sinus
5302-5303_sinus,Pure_Sinus
5303-5304_sinus,Pure_Sinus
5304-5305_sinus,Pure_Sinus
5305-5306_sinus,Pure_Sinus
5306-5307_sinus,Pure_Sinus
5307-5308_sinus,Pure_Sinus
5308-5309_sinus,Pure_Sinus
5309-5310_sinus,Pure_Sinus
5310-5311_sinus,Pure_Sinus
5311-5312_sinus,Pure_Sinus
5312-5313_sinus,Pure_Sinus
5313-5314_sinus,Pure_Sinus
5314-5315_sinus,Pure_Sinus
5315-5316_sinus,Pure_Sinus
5316-5317_sinus,Pure_Sinus
5317-5318_sinus,Pure_Sinus
5318-5319_sinus,Pure_Sinus
5319-5320_sinus,Pure_Sinus
5320-5321_sinus,Pure_Sinus
5321-5322_sinus,Pure_Sinus
5322-5323_sinus,Pure_Sinus
5323-5324_sinus,Pure_Sinus
5324-5325_sinus,Pure_Sinus
5325-5326_sinus,Pure_Sinus
5326-5327_sinus,Pure_Sinus
5327-5328_sinus,Pure_Sinus
5328-5329_sinus,Pure_Sinus
5329-5330_sinus,Pure_Sinus
5330-5331_sinus,Pure_Sinus
5331-5332_sinus,Pure_Sinus
5332-5333_sinus,Pure_Sinus
5333-5334_sinus,Pure_Sinus
5334-5335_sinus,Pure_Sinus
6001-6002_jumps,Jump_Patterns
6002-6003_jumps,Jump_Patterns
6003-6004_jumps,Jump_Patterns
6004-6005_jumps,Jump_Patterns
6005-6006_jumps,Jump_Patterns
6006-6007_jumps,Jump_Patterns
6007-6008_jumps,Jump_Patterns
6008-6009_jumps,Jump_Patterns
6009-6010_jumps,Jump_Patterns
6010-6011_jumps,Jump_Patterns
6011-6012_jumps,Jump_Patterns
6012-6013_jumps,Jump_Patterns
6013-6014_jumps,Jump_Patterns
6014-6015_jumps,Jump_Patterns
6015-6016_jumps,Jump_Patterns
6016-6017_jumps,Jump_Patterns
6017-6018_jumps,Jump_Patterns
6018-6019_jumps,Jump_Patterns
6019-6020_jumps,Jump_Patterns
6020-6021_jumps,Jump_Patterns
6021-6022_jumps,Jump_Patterns
6022-6023_jumps,Jump_Patterns
6023-6024_jumps,Jump_Patterns
6024-6025_jumps,Jump_Patterns
6025-6026_jumps,Jump_Patterns
6026-6027_jumps,Jump_Patterns
6027-6028_jumps,Jump_Patterns
6028-6029_jumps,Jump_Patterns
6029-6030_jumps,Jump_Patterns
6030-6031_jumps,Jump_Patterns
6031-6032_jumps,Jump_Patterns
6032-6033_jumps,Jump_Patterns
6033-6034_jumps,Jump_Patterns
6034-6035_jumps,Jump_Patterns
6035-6036_jumps,Jump_Patterns
6036-6037_jumps,Jump_Patterns
6037-6038_jumps,Jump_Patterns
6038-6039_jumps,Jump_Patterns
6039-6040_jumps,Jump_Patterns
6040-6041_jumps,Jump_Patterns
6041-6042_jumps,Jump_Patterns
6042-6043_jumps,Jump_Patterns
6043-6044_jumps,Jump_Patterns
6044-6045_jumps,Jump_Patterns
6045-6046_jumps,Jump_Patterns
6046-6047_jumps,Jump_Patterns
6047-6048_jumps,Jump_Patterns
6048-6049_jumps,Jump_Patterns
6049-6050_jumps,Jump_Patterns
6050-6051_jumps,Jump_Patterns
6051-6052_jumps,Jump_Patterns
6052-6053_jumps,Jump_Patterns
6053-6054_jumps,Jump_Patterns
6054-6055_jumps,Jump_Patterns
6055-6056_jumps,Jump_Patterns
6056-6057_jumps,Jump_Patterns
6057-6058_jumps,Jump_Patterns
6058-6059_jumps,Jump_Patterns
6059-6060_jumps,Jump_Patterns
6060-6061_jumps,Jump_Patterns
6061-6062_jumps,Jump_Patterns
6062-6063_jumps,Jump_Patterns
6063-6064_jumps,Jump_Patterns
6064-6065_jumps,Jump_Patterns
6065-6066_jumps,Jump_Patterns
6066-6067_jumps,Jump_Patterns
6067-6068_jumps,Jump_Patterns
6068-6069_jumps,Jump_Patterns
6069-6070_jumps,Jump_Patterns
6070-6071_jumps,Jump_Patterns
6071-6072_jumps,Jump_Patterns
6072-6073_jumps,Jump_Patterns
6073-6074_jumps,Jump_Patterns
6074-6075_jumps,Jump_Patterns
6075-6076_jumps,Jump_Patterns
6076-6077_jumps,Jump_Patterns
6077-6078_jumps,Jump_Patterns
6078-6079_jumps,Jump_Patterns
6079-6080_jumps,Jump_Patterns
6080-6081_jumps,Jump_Patterns
6081-6082_jumps,Jump_Patterns
6082-6083_jumps,Jump_Patterns
6083-6084_jumps,Jump_Patterns
6084-6085_jumps,Jump_Patterns
6085-6086_jumps,Jump_Patterns
6086-6087_jumps,Jump_Patterns
6087-6088_jumps,Jump_Patterns
6088-6089_jumps,Jump_Patterns
6089-6090_jumps,Jump_Patterns
6090-6091_jumps,Jump_Patterns
6091-6092_jumps,Jump_Patterns
6092-6093_jumps,Jump_Patterns
6093-6094_jumps,Jump_Patterns
6094-6095_jumps,Jump_Patterns
6095-6096_jumps,Jump_Patterns
6096-6097_jumps,Jump_Patterns
6097-6098_jumps,Jump_Patterns
6098-6099_jumps,Jump_Patterns
6099-6100_jumps,Jump_Patterns
6100-6101_jumps,Jump_Patterns
6101-6102_jumps,Jump_Patterns
6102-6103_jumps,Jump_Patterns
